Store,Date,Dept,Weekly_Sales,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,week,month,year,day
45,2011-05-20,90,22387.83,0,62.28,4.062,0.0,0.0,0.0,0.0,0.0,185.96611,8.521,2,118221,20,5,2011,20
45,2011-05-27,90,22807.98,0,69.7,3.985,0.0,0.0,0.0,0.0,0.0,185.8603,8.521,2,118221,21,5,2011,27
45,2011-06-03,90,23505.35,0,76.38,3.922,0.0,0.0,0.0,0.0,0.0,185.7545,8.521,2,118221,22,6,2011,3
45,2011-06-10,90,23494.96,0,73.88,3.881,0.0,0.0,0.0,0.0,0.0,185.6487,8.521,2,118221,23,6,2011,10
45,2011-06-17,90,23239.71,0,69.32,3.842,0.0,0.0,0.0,0.0,0.0,185.67194,8.521,2,118221,24,6,2011,17
45,2011-06-24,90,22542.63,0,74.85,3.804,0.0,0.0,0.0,0.0,0.0,185.79196,8.521,2,118221,25,6,2011,24
45,2011-07-01,90,22937.82,0,74.04,3.748,0.0,0.0,0.0,0.0,0.0,185.91199,8.625,2,118221,26,7,2011,1
45,2011-07-08,90,23521.48,0,77.49,3.711,0.0,0.0,0.0,0.0,0.0,186.03201,8.625,2,118221,27,7,2011,8
45,2011-07-15,90,22492.83,0,78.47,3.76,0.0,0.0,0.0,0.0,0.0,186.13998,8.625,2,118221,28,7,2011,15
45,2011-07-22,90,23567.72,0,82.33,3.811,0.0,0.0,0.0,0.0,0.0,186.21779,8.625,2,118221,29,7,2011,22
45,2011-07-29,90,23062.26,0,81.31,3.829,0.0,0.0,0.0,0.0,0.0,186.2956,8.625,2,118221,30,7,2011,29
45,2011-08-05,90,25343.84,0,78.22,3.842,0.0,0.0,0.0,0.0,0.0,186.3734,8.625,2,118221,31,8,2011,5
45,2011-08-12,90,24523.16,0,77.0,3.812,0.0,0.0,0.0,0.0,0.0,186.45122,8.625,2,118221,32,8,2011,12
45,2011-08-19,90,24594.82,0,72.98,3.747,0.0,0.0,0.0,0.0,0.0,186.50931,8.625,2,118221,33,8,2011,19
45,2011-08-26,90,31996.67,0,72.55,3.704,0.0,0.0,0.0,0.0,0.0,186.56412,8.625,2,118221,34,8,2011,26
45,2011-09-02,90,23804.18,0,70.63,3.703,0.0,0.0,0.0,0.0,0.0,186.61893,8.625,2,118221,35,9,2011,2
45,2011-09-09,90,26582.17,1,71.48,3.738,0.0,0.0,0.0,0.0,0.0,186.67374,8.625,2,118221,36,9,2011,9
45,2011-09-16,90,24091.62,0,69.17,3.742,0.0,0.0,0.0,0.0,0.0,186.8024,8.625,2,118221,37,9,2011,16
45,2011-09-23,90,23750.3,0,63.75,3.711,0.0,0.0,0.0,0.0,0.0,187.02953,8.625,2,118221,38,9,2011,23
45,2011-09-30,90,24693.47,0,70.66,3.645,0.0,0.0,0.0,0.0,0.0,187.25667,8.625,2,118221,39,9,2011,30
45,2011-10-07,90,25660.3,0,55.82,3.583,0.0,0.0,0.0,0.0,0.0,187.4838,8.523,2,118221,40,10,2011,7
45,2011-10-14,90,25319.13,0,63.82,3.541,0.0,0.0,0.0,0.0,0.0,187.69174,8.523,2,118221,41,10,2011,14
45,2011-10-21,90,24709.89,0,59.6,3.57,0.0,0.0,0.0,0.0,0.0,187.78462,8.523,2,118221,42,10,2011,21
45,2011-10-28,90,24450.08,0,51.78,3.569,0.0,0.0,0.0,0.0,0.0,187.87749,8.523,2,118221,43,10,2011,28
45,2011-11-04,90,26115.95,0,43.92,3.551,0.0,0.0,0.0,0.0,0.0,187.97037,8.523,2,118221,44,11,2011,4
45,2011-11-11,90,25533.48,0,47.65,3.53,23052.25,5449.62,189.24,3355.69,3864.6,188.06323,8.523,2,118221,45,11,2011,11
45,2011-11-18,90,26014.68,0,51.34,3.53,4240.34,132.96,111.71,270.14,7073.0,188.19836,8.523,2,118221,46,11,2011,18
45,2011-11-25,90,27883.55,1,48.71,3.492,140.87,384.82,26961.99,28.59,1110.12,188.3504,8.523,2,118221,47,11,2011,25
45,2011-12-02,90,24823.82,0,50.19,3.452,6835.61,120.76,802.79,2490.15,17861.5,188.50244,8.523,2,118221,48,12,2011,2
45,2011-12-09,90,26028.16,0,46.57,3.415,6176.69,2.87,379.57,1593.44,10170.5,188.65446,8.523,2,118221,49,12,2011,9
45,2011-12-16,90,27954.7,0,39.93,3.413,4631.26,8.92,801.34,848.33,2757.82,188.79793,8.523,2,118221,50,12,2011,16
45,2011-12-23,90,32014.46,0,42.27,3.389,797.1,89.14,1962.19,17.0,2985.51,188.92998,8.523,2,118221,51,12,2011,23
45,2011-12-30,90,24581.6,1,37.79,3.389,3604.35,43941.56,287.45,357.43,750.01,189.06201,8.523,2,118221,52,12,2011,30
45,2012-01-06,90,26893.77,0,35.88,3.422,7328.14,33378.79,34.6,1198.48,6819.1,189.19406,8.424,2,118221,1,1,2012,6
45,2012-01-13,90,25417.14,0,41.18,3.513,3489.73,11219.72,0.92,489.07,9596.29,189.3261,8.424,2,118221,2,1,2012,13
45,2012-01-20,90,27751.92,0,31.85,3.533,3205.9,4038.51,2.19,488.63,2344.09,189.42148,8.424,2,118221,3,1,2012,20
45,2012-01-27,90,24808.64,0,37.93,3.567,1890.49,2618.49,0.0,139.07,5692.74,189.51685,8.424,2,118221,4,1,2012,27
45,2012-02-03,90,26440.66,0,42.96,3.617,35348.47,4373.64,21.05,38157.91,5908.5,189.61223,8.424,2,118221,5,2,2012,3
45,2012-02-10,90,27776.54,1,37.0,3.64,15760.3,6113.95,5.43,5656.35,4685.58,189.70761,8.424,2,118221,6,2,2012,10
45,2012-02-17,90,25656.72,0,36.85,3.695,8683.43,7421.99,1.76,9084.92,1995.22,189.84248,8.424,2,118221,7,2,2012,17
45,2012-02-24,90,25444.34,0,42.86,3.739,9006.21,5786.94,2.0,4291.22,7626.46,190.00699,8.424,2,118221,8,2,2012,24
45,2012-03-02,90,25885.89,0,41.55,3.816,22832.38,2515.25,4.0,13317.88,2560.48,190.1715,8.424,2,118221,9,3,2012,2
45,2012-03-09,90,26511.25,0,45.52,3.848,11139.34,678.08,1.99,3267.21,4971.47,190.336,8.424,2,118221,10,3,2012,9
45,2012-03-16,90,26095.44,0,50.56,3.862,5811.44,375.7,3.69,3444.05,2706.47,190.4619,8.424,2,118221,11,3,2012,16
45,2012-03-23,90,23824.82,0,59.45,3.9,6296.25,334.42,4.56,873.47,1201.57,190.53632,8.424,2,118221,12,3,2012,23
45,2012-03-30,90,24084.95,0,50.04,3.953,9866.15,206.18,3.25,1815.37,1561.56,190.61075,8.424,2,118221,13,3,2012,30
45,2012-04-06,90,27256.93,0,49.73,3.996,13450.45,0.0,26.59,3363.54,3962.01,190.68517,8.567,2,118221,14,4,2012,6
45,2012-04-13,90,24713.5,0,51.83,4.044,4736.94,6047.12,16.68,1355.11,2246.12,190.7596,8.567,2,118221,15,4,2012,13
45,2012-04-20,90,24071.01,0,63.13,4.027,9210.9,2667.05,6.25,970.33,2568.22,190.8138,8.567,2,118221,16,4,2012,20
45,2012-04-27,90,24020.09,0,53.2,4.004,2872.86,0.03,37.12,74.97,2495.29,190.86801,8.567,2,118221,17,4,2012,27
45,2012-05-04,90,24344.41,0,55.21,3.951,11984.62,0.0,47.52,6150.63,1775.54,190.92221,8.567,2,118221,18,5,2012,4
45,2012-05-11,90,23728.85,0,61.24,3.889,12611.18,0.0,21.36,1667.39,2313.12,190.97641,8.567,2,118221,19,5,2012,11
45,2012-05-18,90,22849.19,0,66.3,3.848,6813.74,0.0,13.86,936.49,2941.55,190.99644,8.567,2,118221,20,5,2012,18
45,2012-05-25,90,22729.7,0,67.21,3.798,5370.39,0.0,361.22,1287.62,2461.81,191.0028,8.567,2,118221,21,5,2012,25
45,2012-06-01,90,22670.0,0,74.48,3.742,10643.62,48.2,201.56,2599.35,1856.97,191.00917,8.567,2,118221,22,6,2012,1
45,2012-06-08,90,23348.68,0,64.3,3.689,8429.61,148.6,76.15,1465.54,7180.97,191.01553,8.567,2,118221,23,6,2012,8
45,2012-06-15,90,23915.18,0,71.93,3.62,8148.19,252.7,90.05,1226.11,2942.39,191.02997,8.567,2,118221,24,6,2012,15
45,2012-06-22,90,22398.7,0,74.22,3.564,5565.31,222.5,1.16,2149.76,7474.76,191.0646,8.567,2,118221,25,6,2012,22
45,2012-06-29,90,22770.9,0,75.22,3.506,3291.36,425.6,0.0,314.88,2255.34,191.09924,8.567,2,118221,26,6,2012,29
45,2012-07-06,90,23376.61,0,82.99,3.475,5878.09,169.0,64.36,2996.47,5477.04,191.13388,8.684,2,118221,27,7,2012,6
45,2012-07-13,90,23102.79,0,79.97,3.523,2978.08,118.9,22.07,1899.54,5181.94,191.16852,8.684,2,118221,28,7,2012,13
45,2012-07-20,90,23035.84,0,78.89,3.567,6682.75,24.24,12.83,2249.85,2288.3,191.16704,8.684,2,118221,29,7,2012,20
45,2012-07-27,90,22243.5,0,77.2,3.647,5753.81,167.95,1.23,9181.48,3156.06,191.16557,8.684,2,118221,30,7,2012,27
45,2012-08-03,90,22648.51,0,76.58,3.654,24853.05,39.56,17.96,11142.69,2768.32,191.1641,8.684,2,118221,31,8,2012,3
45,2012-08-10,90,22399.66,0,78.65,3.722,17868.84,50.6,57.66,2593.93,1890.59,191.16261,8.684,2,118221,32,8,2012,10
45,2012-08-17,90,23004.64,0,75.71,3.807,3657.79,6.0,0.3,1630.5,3794.22,191.22849,8.684,2,118221,33,8,2012,17
45,2012-08-24,90,22705.35,0,72.62,3.834,7936.2,58.38,22.0,5518.07,2291.97,191.34488,8.684,2,118221,34,8,2012,24
45,2012-08-31,90,21915.39,0,75.09,3.867,23641.3,6.0,92.93,6988.31,3992.13,191.46129,8.684,2,118221,35,8,2012,31
45,2012-09-07,90,23505.91,1,75.7,3.911,11024.45,12.8,52.63,1854.77,2055.7,191.57768,8.684,2,118221,36,9,2012,7
45,2012-09-14,90,22301.15,0,67.87,3.948,11407.95,0.0,4.3,3421.72,5268.92,191.69984,8.684,2,118221,37,9,2012,14
45,2012-09-21,90,23161.37,0,65.32,4.038,8452.2,92.28,63.24,2376.38,8670.4,191.8567,8.684,2,118221,38,9,2012,21
45,2012-09-28,90,22566.07,0,64.88,3.997,4556.61,20.64,1.5,1601.01,3288.25,192.01357,8.684,2,118221,39,9,2012,28
45,2012-10-05,90,23363.79,0,64.89,3.985,5046.74,0.0,18.82,2253.43,2340.01,192.17041,8.667,2,118221,40,10,2012,5
45,2012-10-12,90,23653.95,0,54.47,4.0,1956.28,0.0,7.89,599.32,3990.54,192.32727,8.667,2,118221,41,10,2012,12
45,2012-10-19,90,23236.49,0,56.47,3.969,2004.02,0.0,3.18,437.73,1537.49,192.33086,8.667,2,118221,42,10,2012,19
45,2012-10-26,90,25352.32,0,58.85,3.882,4018.91,58.08,100.0,211.94,858.33,192.3089,8.667,2,118221,43,10,2012,26
45,2010-02-05,91,22708.11,0,27.31,2.784,0.0,0.0,0.0,0.0,0.0,181.87119,8.992,2,118221,5,2,2010,5
45,2010-02-12,91,13860.64,1,27.73,2.773,0.0,0.0,0.0,0.0,0.0,181.98232,8.992,2,118221,6,2,2010,12
45,2010-02-19,91,16650.13,0,31.27,2.745,0.0,0.0,0.0,0.0,0.0,182.03477,8.992,2,118221,7,2,2010,19
45,2010-02-26,91,17557.56,0,34.89,2.754,0.0,0.0,0.0,0.0,0.0,182.07747,8.992,2,118221,8,2,2010,26
45,2010-03-05,91,16332.01,0,37.13,2.777,0.0,0.0,0.0,0.0,0.0,182.12016,8.992,2,118221,9,3,2010,5
45,2010-03-12,91,16716.3,0,45.8,2.818,0.0,0.0,0.0,0.0,0.0,182.16284,8.992,2,118221,10,3,2010,12
45,2010-03-19,91,15684.66,0,48.79,2.844,0.0,0.0,0.0,0.0,0.0,182.07799,8.992,2,118221,11,3,2010,19
45,2010-03-26,91,14905.05,0,54.36,2.854,0.0,0.0,0.0,0.0,0.0,181.97186,8.992,2,118221,12,3,2010,26
45,2010-04-02,91,14514.63,0,47.74,2.85,0.0,0.0,0.0,0.0,0.0,181.86575,8.899,2,118221,13,4,2010,2
45,2010-04-09,91,13837.18,0,65.45,2.869,0.0,0.0,0.0,0.0,0.0,181.75964,8.899,2,118221,14,4,2010,9
45,2010-04-16,91,15716.09,0,54.28,2.899,0.0,0.0,0.0,0.0,0.0,181.69247,8.899,2,118221,15,4,2010,16
45,2010-04-23,91,15531.66,0,53.47,2.902,0.0,0.0,0.0,0.0,0.0,181.67726,8.899,2,118221,16,4,2010,23
45,2010-04-30,91,14771.28,0,53.15,2.921,0.0,0.0,0.0,0.0,0.0,181.66203,8.899,2,118221,17,4,2010,30
45,2010-05-07,91,15368.57,0,70.75,2.966,0.0,0.0,0.0,0.0,0.0,181.64682,8.899,2,118221,18,5,2010,7
45,2010-05-14,91,15691.23,0,54.26,2.982,0.0,0.0,0.0,0.0,0.0,181.66129,8.899,2,118221,19,5,2010,14
45,2010-05-21,91,16119.49,0,62.62,2.958,0.0,0.0,0.0,0.0,0.0,181.85385,8.899,2,118221,20,5,2010,21
45,2010-05-28,91,15213.86,0,69.27,2.899,0.0,0.0,0.0,0.0,0.0,182.04642,8.899,2,118221,21,5,2010,28
45,2010-06-04,91,14909.75,0,75.93,2.847,0.0,0.0,0.0,0.0,0.0,182.23898,8.899,2,118221,22,6,2010,4
45,2010-06-11,91,16361.1,0,69.71,2.809,0.0,0.0,0.0,0.0,0.0,182.43156,8.899,2,118221,23,6,2010,11
45,2010-06-18,91,16738.93,0,72.62,2.78,0.0,0.0,0.0,0.0,0.0,182.44241,8.899,2,118221,24,6,2010,18
45,2010-06-25,91,15042.64,0,79.32,2.808,0.0,0.0,0.0,0.0,0.0,182.3806,8.899,2,118221,25,6,2010,25
45,2010-07-02,91,15497.63,0,76.61,2.815,0.0,0.0,0.0,0.0,0.0,182.31879,8.743,2,118221,26,7,2010,2
45,2010-07-09,91,15746.97,0,82.45,2.793,0.0,0.0,0.0,0.0,0.0,182.25696,8.743,2,118221,27,7,2010,9
45,2010-07-16,91,15268.78,0,77.84,2.783,0.0,0.0,0.0,0.0,0.0,182.26044,8.743,2,118221,28,7,2010,16
45,2010-07-23,91,13378.45,0,81.46,2.771,0.0,0.0,0.0,0.0,0.0,182.35098,8.743,2,118221,29,7,2010,23
45,2010-07-30,91,14569.64,0,79.78,2.781,0.0,0.0,0.0,0.0,0.0,182.44154,8.743,2,118221,30,7,2010,30
45,2010-08-06,91,15637.91,0,77.17,2.784,0.0,0.0,0.0,0.0,0.0,182.53209,8.743,2,118221,31,8,2010,6
45,2010-08-13,91,16589.64,0,78.44,2.805,0.0,0.0,0.0,0.0,0.0,182.62263,8.743,2,118221,32,8,2010,13
45,2010-08-20,91,14794.25,0,76.01,2.779,0.0,0.0,0.0,0.0,0.0,182.61652,8.743,2,118221,33,8,2010,20
45,2010-08-27,91,14772.83,0,71.36,2.755,0.0,0.0,0.0,0.0,0.0,182.61041,8.743,2,118221,34,8,2010,27
45,2010-09-03,91,15753.5,0,78.37,2.715,0.0,0.0,0.0,0.0,0.0,182.6043,8.743,2,118221,35,9,2010,3
45,2010-09-10,91,15522.7,1,70.87,2.699,0.0,0.0,0.0,0.0,0.0,182.59818,8.743,2,118221,36,9,2010,10
45,2010-09-17,91,15801.01,0,66.55,2.706,0.0,0.0,0.0,0.0,0.0,182.62251,8.743,2,118221,37,9,2010,17
45,2010-09-24,91,15319.49,0,68.59,2.713,0.0,0.0,0.0,0.0,0.0,182.66968,8.743,2,118221,38,9,2010,24
45,2010-10-01,91,14727.85,0,70.58,2.707,0.0,0.0,0.0,0.0,0.0,182.71684,8.724,2,118221,39,10,2010,1
45,2010-10-08,91,16672.07,0,56.49,2.764,0.0,0.0,0.0,0.0,0.0,182.764,8.724,2,118221,40,10,2010,8
45,2010-10-15,91,16222.36,0,58.61,2.868,0.0,0.0,0.0,0.0,0.0,182.81062,8.724,2,118221,41,10,2010,15
45,2010-10-22,91,15513.25,0,53.15,2.917,0.0,0.0,0.0,0.0,0.0,182.85587,8.724,2,118221,42,10,2010,22
45,2010-10-29,91,16001.11,0,61.3,2.921,0.0,0.0,0.0,0.0,0.0,182.90112,8.724,2,118221,43,10,2010,29
45,2010-11-05,91,16375.48,0,45.65,2.917,0.0,0.0,0.0,0.0,0.0,182.94637,8.724,2,118221,44,11,2010,5
45,2010-11-12,91,16028.6,0,46.14,2.931,0.0,0.0,0.0,0.0,0.0,182.99161,8.724,2,118221,45,11,2010,12
45,2010-11-19,91,15805.03,0,50.02,3.0,0.0,0.0,0.0,0.0,0.0,182.89894,8.724,2,118221,46,11,2010,19
45,2010-11-26,91,12964.44,1,46.15,3.039,0.0,0.0,0.0,0.0,0.0,182.78328,8.724,2,118221,47,11,2010,26
45,2010-12-03,91,15159.1,0,40.93,3.046,0.0,0.0,0.0,0.0,0.0,182.66762,8.724,2,118221,48,12,2010,3
45,2010-12-10,91,16490.11,0,30.54,3.109,0.0,0.0,0.0,0.0,0.0,182.55196,8.724,2,118221,49,12,2010,10
45,2010-12-17,91,16526.38,0,30.51,3.14,0.0,0.0,0.0,0.0,0.0,182.51773,8.724,2,118221,50,12,2010,17
45,2010-12-24,91,15245.83,0,30.59,3.141,0.0,0.0,0.0,0.0,0.0,182.54459,8.724,2,118221,51,12,2010,24
45,2010-12-31,91,14273.76,1,29.67,3.179,0.0,0.0,0.0,0.0,0.0,182.57144,8.724,2,118221,52,12,2010,31
45,2011-01-07,91,16962.36,0,34.32,3.193,0.0,0.0,0.0,0.0,0.0,182.59831,8.549,2,118221,1,1,2011,7
45,2011-01-14,91,17721.81,0,24.78,3.205,0.0,0.0,0.0,0.0,0.0,182.65858,8.549,2,118221,2,1,2011,14
45,2011-01-21,91,16729.92,0,30.55,3.229,0.0,0.0,0.0,0.0,0.0,182.91934,8.549,2,118221,3,1,2011,21
45,2011-01-28,91,17193.23,0,24.05,3.237,0.0,0.0,0.0,0.0,0.0,183.1801,8.549,2,118221,4,1,2011,28
45,2011-02-04,91,20060.48,0,28.73,3.231,0.0,0.0,0.0,0.0,0.0,183.44086,8.549,2,118221,5,2,2011,4
45,2011-02-11,91,18611.47,1,30.3,3.239,0.0,0.0,0.0,0.0,0.0,183.70161,8.549,2,118221,6,2,2011,11
45,2011-02-18,91,17070.17,0,40.7,3.245,0.0,0.0,0.0,0.0,0.0,183.93713,8.549,2,118221,7,2,2011,18
45,2011-02-25,91,17049.22,0,35.78,3.274,0.0,0.0,0.0,0.0,0.0,184.16257,8.549,2,118221,8,2,2011,25
45,2011-03-04,91,17720.22,0,38.65,3.433,0.0,0.0,0.0,0.0,0.0,184.38799,8.549,2,118221,9,3,2011,4
45,2011-03-11,91,17277.8,0,45.01,3.582,0.0,0.0,0.0,0.0,0.0,184.61342,8.549,2,118221,10,3,2011,11
45,2011-03-18,91,16846.23,0,46.66,3.631,0.0,0.0,0.0,0.0,0.0,184.80972,8.549,2,118221,11,3,2011,18
45,2011-03-25,91,16557.75,0,41.76,3.625,0.0,0.0,0.0,0.0,0.0,184.99437,8.549,2,118221,12,3,2011,25
45,2011-04-01,91,17601.22,0,37.27,3.638,0.0,0.0,0.0,0.0,0.0,185.17902,8.521,2,118221,13,4,2011,1
45,2011-04-08,91,18768.36,0,48.71,3.72,0.0,0.0,0.0,0.0,0.0,185.36366,8.521,2,118221,14,4,2011,8
45,2011-04-15,91,18359.51,0,53.69,3.821,0.0,0.0,0.0,0.0,0.0,185.53398,8.521,2,118221,15,4,2011,15
45,2011-04-22,91,17342.75,0,53.04,3.892,0.0,0.0,0.0,0.0,0.0,185.66847,8.521,2,118221,16,4,2011,22
45,2011-04-29,91,13653.46,0,66.18,3.962,0.0,0.0,0.0,0.0,0.0,185.80295,8.521,2,118221,17,4,2011,29
45,2011-05-06,91,17803.17,0,58.21,4.046,0.0,0.0,0.0,0.0,0.0,185.93744,8.521,2,118221,18,5,2011,6
45,2011-05-13,91,16788.7,0,60.38,4.066,0.0,0.0,0.0,0.0,0.0,186.07193,8.521,2,118221,19,5,2011,13
45,2011-05-20,91,16931.2,0,62.28,4.062,0.0,0.0,0.0,0.0,0.0,185.96611,8.521,2,118221,20,5,2011,20
45,2011-05-27,91,16098.44,0,69.7,3.985,0.0,0.0,0.0,0.0,0.0,185.8603,8.521,2,118221,21,5,2011,27
45,2011-06-03,91,16936.12,0,76.38,3.922,0.0,0.0,0.0,0.0,0.0,185.7545,8.521,2,118221,22,6,2011,3
45,2011-06-10,91,18482.66,0,73.88,3.881,0.0,0.0,0.0,0.0,0.0,185.6487,8.521,2,118221,23,6,2011,10
45,2011-06-17,91,19045.72,0,69.32,3.842,0.0,0.0,0.0,0.0,0.0,185.67194,8.521,2,118221,24,6,2011,17
45,2011-06-24,91,16816.77,0,74.85,3.804,0.0,0.0,0.0,0.0,0.0,185.79196,8.521,2,118221,25,6,2011,24
45,2011-07-01,91,16149.35,0,74.04,3.748,0.0,0.0,0.0,0.0,0.0,185.91199,8.625,2,118221,26,7,2011,1
45,2011-07-08,91,18005.8,0,77.49,3.711,0.0,0.0,0.0,0.0,0.0,186.03201,8.625,2,118221,27,7,2011,8
45,2011-07-15,91,19228.92,0,78.47,3.76,0.0,0.0,0.0,0.0,0.0,186.13998,8.625,2,118221,28,7,2011,15
45,2011-07-22,91,17796.24,0,82.33,3.811,0.0,0.0,0.0,0.0,0.0,186.21779,8.625,2,118221,29,7,2011,22
45,2011-07-29,91,17511.94,0,81.31,3.829,0.0,0.0,0.0,0.0,0.0,186.2956,8.625,2,118221,30,7,2011,29
45,2011-08-05,91,19122.66,0,78.22,3.842,0.0,0.0,0.0,0.0,0.0,186.3734,8.625,2,118221,31,8,2011,5
45,2011-08-12,91,18928.3,0,77.0,3.812,0.0,0.0,0.0,0.0,0.0,186.45122,8.625,2,118221,32,8,2011,12
45,2011-08-19,91,17658.66,0,72.98,3.747,0.0,0.0,0.0,0.0,0.0,186.50931,8.625,2,118221,33,8,2011,19
45,2011-08-26,91,19609.21,0,72.55,3.704,0.0,0.0,0.0,0.0,0.0,186.56412,8.625,2,118221,34,8,2011,26
45,2011-09-02,91,17604.42,0,70.63,3.703,0.0,0.0,0.0,0.0,0.0,186.61893,8.625,2,118221,35,9,2011,2
45,2011-09-09,91,19142.45,1,71.48,3.738,0.0,0.0,0.0,0.0,0.0,186.67374,8.625,2,118221,36,9,2011,9
45,2011-09-16,91,18805.42,0,69.17,3.742,0.0,0.0,0.0,0.0,0.0,186.8024,8.625,2,118221,37,9,2011,16
45,2011-09-23,91,17520.72,0,63.75,3.711,0.0,0.0,0.0,0.0,0.0,187.02953,8.625,2,118221,38,9,2011,23
45,2011-09-30,91,16108.57,0,70.66,3.645,0.0,0.0,0.0,0.0,0.0,187.25667,8.625,2,118221,39,9,2011,30
45,2011-10-07,91,19400.94,0,55.82,3.583,0.0,0.0,0.0,0.0,0.0,187.4838,8.523,2,118221,40,10,2011,7
45,2011-10-14,91,18755.41,0,63.82,3.541,0.0,0.0,0.0,0.0,0.0,187.69174,8.523,2,118221,41,10,2011,14
45,2011-10-21,91,16841.7,0,59.6,3.57,0.0,0.0,0.0,0.0,0.0,187.78462,8.523,2,118221,42,10,2011,21
45,2011-10-28,91,16830.31,0,51.78,3.569,0.0,0.0,0.0,0.0,0.0,187.87749,8.523,2,118221,43,10,2011,28
45,2011-11-04,91,17256.02,0,43.92,3.551,0.0,0.0,0.0,0.0,0.0,187.97037,8.523,2,118221,44,11,2011,4
45,2011-11-11,91,18275.25,0,47.65,3.53,23052.25,5449.62,189.24,3355.69,3864.6,188.06323,8.523,2,118221,45,11,2011,11
45,2011-11-18,91,17142.28,0,51.34,3.53,4240.34,132.96,111.71,270.14,7073.0,188.19836,8.523,2,118221,46,11,2011,18
45,2011-11-25,91,13811.49,1,48.71,3.492,140.87,384.82,26961.99,28.59,1110.12,188.3504,8.523,2,118221,47,11,2011,25
45,2011-12-02,91,15517.96,0,50.19,3.452,6835.61,120.76,802.79,2490.15,17861.5,188.50244,8.523,2,118221,48,12,2011,2
45,2011-12-09,91,18106.08,0,46.57,3.415,6176.69,2.87,379.57,1593.44,10170.5,188.65446,8.523,2,118221,49,12,2011,9
45,2011-12-16,91,17750.51,0,39.93,3.413,4631.26,8.92,801.34,848.33,2757.82,188.79793,8.523,2,118221,50,12,2011,16
45,2011-12-23,91,16645.78,0,42.27,3.389,797.1,89.14,1962.19,17.0,2985.51,188.92998,8.523,2,118221,51,12,2011,23
45,2011-12-30,91,12852.47,1,37.79,3.389,3604.35,43941.56,287.45,357.43,750.01,189.06201,8.523,2,118221,52,12,2011,30
45,2012-01-06,91,17877.2,0,35.88,3.422,7328.14,33378.79,34.6,1198.48,6819.1,189.19406,8.424,2,118221,1,1,2012,6
45,2012-01-13,91,18834.65,0,41.18,3.513,3489.73,11219.72,0.92,489.07,9596.29,189.3261,8.424,2,118221,2,1,2012,13
45,2012-01-20,91,18551.53,0,31.85,3.533,3205.9,4038.51,2.19,488.63,2344.09,189.42148,8.424,2,118221,3,1,2012,20
45,2012-01-27,91,16639.89,0,37.93,3.567,1890.49,2618.49,0.0,139.07,5692.74,189.51685,8.424,2,118221,4,1,2012,27
45,2012-02-03,91,18855.76,0,42.96,3.617,35348.47,4373.64,21.05,38157.91,5908.5,189.61223,8.424,2,118221,5,2,2012,3
45,2012-02-10,91,20740.3,1,37.0,3.64,15760.3,6113.95,5.43,5656.35,4685.58,189.70761,8.424,2,118221,6,2,2012,10
45,2012-02-17,91,17591.52,0,36.85,3.695,8683.43,7421.99,1.76,9084.92,1995.22,189.84248,8.424,2,118221,7,2,2012,17
45,2012-02-24,91,16977.55,0,42.86,3.739,9006.21,5786.94,2.0,4291.22,7626.46,190.00699,8.424,2,118221,8,2,2012,24
45,2012-03-02,91,17461.8,0,41.55,3.816,22832.38,2515.25,4.0,13317.88,2560.48,190.1715,8.424,2,118221,9,3,2012,2
45,2012-03-09,91,18553.42,0,45.52,3.848,11139.34,678.08,1.99,3267.21,4971.47,190.336,8.424,2,118221,10,3,2012,9
45,2012-03-16,91,17564.96,0,50.56,3.862,5811.44,375.7,3.69,3444.05,2706.47,190.4619,8.424,2,118221,11,3,2012,16
45,2012-03-23,91,14671.66,0,59.45,3.9,6296.25,334.42,4.56,873.47,1201.57,190.53632,8.424,2,118221,12,3,2012,23
45,2012-03-30,91,15518.81,0,50.04,3.953,9866.15,206.18,3.25,1815.37,1561.56,190.61075,8.424,2,118221,13,3,2012,30
45,2012-04-06,91,17144.65,0,49.73,3.996,13450.45,0.0,26.59,3363.54,3962.01,190.68517,8.567,2,118221,14,4,2012,6
45,2012-04-13,91,15723.54,0,51.83,4.044,4736.94,6047.12,16.68,1355.11,2246.12,190.7596,8.567,2,118221,15,4,2012,13
45,2012-04-20,91,15930.97,0,63.13,4.027,9210.9,2667.05,6.25,970.33,2568.22,190.8138,8.567,2,118221,16,4,2012,20
45,2012-04-27,91,16203.6,0,53.2,4.004,2872.86,0.03,37.12,74.97,2495.29,190.86801,8.567,2,118221,17,4,2012,27
45,2012-05-04,91,18124.29,0,55.21,3.951,11984.62,0.0,47.52,6150.63,1775.54,190.92221,8.567,2,118221,18,5,2012,4
45,2012-05-11,91,17436.65,0,61.24,3.889,12611.18,0.0,21.36,1667.39,2313.12,190.97641,8.567,2,118221,19,5,2012,11
45,2012-05-18,91,16837.61,0,66.3,3.848,6813.74,0.0,13.86,936.49,2941.55,190.99644,8.567,2,118221,20,5,2012,18
45,2012-05-25,91,14629.41,0,67.21,3.798,5370.39,0.0,361.22,1287.62,2461.81,191.0028,8.567,2,118221,21,5,2012,25
45,2012-06-01,91,15535.24,0,74.48,3.742,10643.62,48.2,201.56,2599.35,1856.97,191.00917,8.567,2,118221,22,6,2012,1
